AssetID,Brand,ModelNumber,SerialNumber,Description,IsMissing,IsOOC,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
CLICKER#01,DSAN,PerfectCue Mini,,Professional Wireless Clicker,False,False,,VX,Store,
SBS#01,Sennheiser,Base Station,1205000475,1RU Spectera Base Station,False,False,,AX,Store,Store
SEK#01,Sennheiser,SEK(UHF),1165001727,Bidirectional bodypack,False,False,,AX,Store,Store
SEK#02,Sennheiser,SEK(UHF),1165001729,Bidirectional bodypack,False,False,,AX,Store,Store
SEK#03,Sennheiser,SEK(UHF),1195001949,Bidirectional bodypack,False,False,,AX,Store,Store
SEK#04,Sennheiser,SEK(UHF),1195001964,Bidirectional bodypack,False,False,,AX,Store,Store
SEK#05,Sennheiser,SEK(UHF),1195001965,Bidirectional bodypack,False,False,,AX,Store,Store
SEK#06,Sennheiser,SEK(UHF),1195001966,Bidirectional bodypack,False,False,,AX,Store,Store
SEK#07,Sennheiser,SEK(UHF),1195001968,Bidirectional bodypack,False,False,,AX,Store,Store
SEK#08,Sennheiser,SEK(UHF),1195001986,Bidirectional bodypack,False,False,,AX,Store,Store
SEK#09,Sennheiser,SEK(UHF),1195002041,Bidirectional bodypack,False,False,,AX,Store,Store
SEK#10,Sennheiser,SEK(UHF),1195002042,Bidirectional bodypack,False,False,,AX,Store,Store
DAD#01,Sennheiser,DAD(UHF),1185001690,Bidirectional digital antenna,False,False,,AX,Store,Store
DAD#02,Sennheiser,DAD(UHF),1185001691,Bidirectional digital antenna,False,False,,AX,Store,Store
L6000#01,Sennheiser,L6000,1134005936,Rackmount Charger,False,False,,AX,Store,
LM6070#01,Sennheiser,LM6070,,Charging module for the L 6000 rack-mount charger,False,False,,AX,Store,
LM6070#02,Sennheiser,LM6070,,Charging module for the L 6000 rack-mount charger,False,False,,AX,Store,
LM6070#03,Sennheiser,LM6070,,Charging module for the L 6000 rack-mount charger,False,False,,AX,Store,
LM6070#04,Sennheiser,LM6070,,Charging module for the L 6000 rack-mount charger,False,False,,AX,Store,
BA70#01,Sennheiser,BA70,0241008002944,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#02,Sennheiser,BA70,0241008002955,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#03,Sennheiser,BA70,0423000334,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#04,Sennheiser,BA70,0423000358,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#05,Sennheiser,BA70,0423000372,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#06,Sennheiser,BA70,0423000381,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#07,Sennheiser,BA70,0423000383,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#08,Sennheiser,BA70,0423000386,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#09,Sennheiser,BA70,0423000387,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#10,Sennheiser,BA70,0423000388,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#11,Sennheiser,BA70,0423000921,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#12,Sennheiser,BA70,0423000949,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#13,Sennheiser,BA70,0423000954,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#14,Sennheiser,BA70,0423000962,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#15,Sennheiser,BA70,0483001284,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#16,Sennheiser,BA70,0483001888,Lithium Ion rechargeable battery,False,False,"2025/10/11	bnjm2000	Became faulty on use (Wedding of Justin & Amanda @ Raffles Sentosa) [Marked OOC]|2025/10/13	bnjm2000	1-to-1 swap with Concept Systems. Old SN:0483001285 New SN:0483001888 [Location: Store, Serial: 0483001888, Cleared OOC, Cleared Missing]",AX,Store,Store
BA70#17,Sennheiser,BA70,0483001298,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#18,Sennheiser,BA70,0483001933,Lithium Ion rechargeable battery,False,False,"2025/11/22	bnjm2000	Battery shows blinking green in charger but is unable to power on Spectera SEK beltpack (Siong Leng Gala Dinner @ Andaz Hotel) [Marked OOC]|2026/01/07	bnjm2000	1-to-1 swap with Concept Systems Technologies
Old SN: 0483001323
New SN: 0483001933 [Location: Store, Serial: 0483001933, Cleared OOC, Cleared Missing]",AX,Store,Store
BA70#19,Sennheiser,BA70,0483001855,Lithium Ion rechargeable battery,False,False,,AX,Store,
BA70#20,Sennheiser,BA70,0483001902,Lithium Ion rechargeable battery,False,False,,AX,Store,
SG105#01,TP-Link,TL-SG105,22550WN008358,5-port network switch,False,False,,AX,Store,
PS15R2#01,Nexo,PS15-R2,,"15"" passive enclosure",False,False,,AX,Store,
PS15R2#02,Nexo,PS15-R2,,"15"" passive enclosure",False,False,,AX,Store,
PS15R2#03,Nexo,PS15-R2,21077003696,"15"" passive enclosure",False,False,,AX,Store,Store
PS15R2#04,Nexo,PS15-R2,21078003647,"15"" passive enclosure",False,False,,AX,Store,Store
PS15R2#05,Nexo,PS15-R2,,"15"" passive enclosure",False,False,,AX,Store,
PS15R2#06,Nexo,PS15-R2,,"15"" passive enclosure",False,False,,AX,Store,
PS15#01,Nexo,PS15,,"15"" passive enclosure",False,False,,AX,Store,Store
PS15#02,Nexo,PS15,,"15"" passive enclosure",False,False,,AX,Store,Store
PS15#03,Nexo,PS15,,"15"" passive enclosure",False,False,,AX,Store,
PS15#04,Nexo,PS15,,"15"" passive enclosure",False,False,,AX,Store,
