2025/09/29 00:09:17,bnjm2000,Added 1x Shure ULXD1 model to event 64 (total: 1)
2025/09/29 00:09:18,bnjm2000,Added 1x Shure ULXD1 model to event 64 (total: 2)
2025/09/29 00:09:22,bnjm2000,Added 1x DPA 4488 model to event 64 (total: 1)
2025/09/29 00:09:22,bnjm2000,Added 1x DPA 4488 model to event 64 (total: 2)
2025/09/29 00:09:42,bnjm2000,Added 1x DPA DAD 6010 model to event 64 (total: 1)
2025/09/29 00:09:43,bnjm2000,Added 1x DPA DAD 6010 model to event 64 (total: 2)
2025/09/29 00:10:27,bnjm2000,Updated event 66: Wedding of Justin & Amanda @ Raffles Sentosa via web interface
2025/09/29 00:22:51,bnjm2000,Removed Shure ULXD2 model from event 68
2025/09/29 00:22:51,bnjm2000,Added 2x Shure ULXD2 model to event 68 (total: 2)
2025/09/29 00:22:55,bnjm2000,Removed Shure ULXD4D model from event 68
2025/09/29 00:22:55,bnjm2000,Added 1x Shure ULXD4D model to event 68 (total: 1)
2025/09/29 00:24:19,bnjm2000,Added 1x Yamaha DM3 model to event 68 (total: 1)
2025/09/29 09:51:07,bnjm2000,User bnjm2000 logged in via web interface
2025/09/29 09:52:41,bnjm2000,Saved client David Tiang
2025/09/29 09:54:54,bnjm2000,Deleted event 71: Dry Hire: TrioAV via web interface. No asset locations to reset. Removed 9 related log entries.
2025/09/29 09:55:11,bnjm2000,Created event 71: Dry Hire: Trio AV via web interface
2025/09/29 09:55:17,bnjm2000,Added 2x Nexo PS15-R2 model to event 71 (total: 2)
2025/09/29 09:55:25,bnjm2000,Assigned specific asset PS15R2#03 to event 71
2025/09/29 09:55:26,bnjm2000,Assigned specific asset PS15R2#04 to event 71
2025/09/29 15:35:55,bnjm2000,Assigned specific asset 5XTW#01 to event 60
2025/09/29 15:35:55,bnjm2000,Assigned specific asset 5XTW#02 to event 60
2025/09/29 15:35:56,bnjm2000,Assigned specific asset 5XTW#03 to event 60
2025/09/29 15:35:56,bnjm2000,Assigned specific asset 5XTW#04 to event 60
2025/09/29 15:36:00,bnjm2000,Assigned specific asset 5XTW#05 to event 60
2025/09/29 15:36:01,bnjm2000,Assigned specific asset 5XTW#06 to event 60
2025/09/29 15:36:03,bnjm2000,Assigned specific asset 5XTW#07 to event 60
2025/09/29 15:36:05,bnjm2000,Assigned specific asset 5XTW#08 to event 60
2025/09/29 15:36:06,bnjm2000,Assigned specific asset 5XTW#09 to event 60
2025/09/29 15:36:07,bnjm2000,Assigned specific asset 5XTW#10 to event 60
2025/09/29 15:36:09,bnjm2000,Assigned specific asset 5XTW#11 to event 60
2025/09/29 15:36:10,bnjm2000,Assigned specific asset 5XTW#12 to event 60
2025/09/29 15:36:12,bnjm2000,Assigned specific asset 5XTW#13 to event 60
2025/09/29 15:36:13,bnjm2000,Assigned specific asset 5XTW#14 to event 60
2025/09/29 15:36:14,bnjm2000,Assigned specific asset 5XTW#15 to event 60
2025/09/29 15:36:15,bnjm2000,Assigned specific asset 5XTW#16 to event 60
2025/09/29 15:36:16,bnjm2000,Assigned specific asset 5XTW#17 to event 60
2025/09/29 15:36:17,bnjm2000,Assigned specific asset 5XTW#18 to event 60
2025/09/29 15:36:19,bnjm2000,Assigned specific asset 5XTW#19 to event 60
2025/09/29 15:36:20,bnjm2000,Assigned specific asset 5XTW#20 to event 60
2025/09/29 15:36:21,bnjm2000,Assigned specific asset 5XT#63 to event 60
2025/09/29 15:36:24,bnjm2000,Completely removed asset 5XT#63 from event 60
2025/09/29 15:36:31,bnjm2000,Assigned specific asset ETR5W#01 to event 60
2025/09/29 15:36:32,bnjm2000,Assigned specific asset ETR5W#02 to event 60
2025/09/29 15:36:33,bnjm2000,Assigned specific asset ETR5W#03 to event 60
2025/09/29 15:36:34,bnjm2000,Assigned specific asset ETR5W#04 to event 60
2025/09/29 15:36:35,bnjm2000,Assigned specific asset ETR5W#05 to event 60
2025/09/29 15:36:37,bnjm2000,Assigned specific asset ETR5W#06 to event 60
2025/09/29 15:36:39,bnjm2000,Assigned specific asset ETR5W#07 to event 60
2025/09/29 15:36:40,bnjm2000,Assigned specific asset ETR5W#08 to event 60
2025/09/29 15:36:42,bnjm2000,Assigned specific asset ETR5W#09 to event 60
2025/09/29 15:36:43,bnjm2000,Assigned specific asset ETR5W#10 to event 60
2025/09/29 15:36:45,bnjm2000,Assigned specific asset ETR5W#11 to event 60
2025/09/29 15:36:46,bnjm2000,Assigned specific asset ETR5W#12 to event 60
2025/09/29 15:36:48,bnjm2000,Assigned specific asset ETR5W#13 to event 60
2025/09/29 15:36:49,bnjm2000,Assigned specific asset ETR5W#14 to event 60
2025/09/29 15:36:51,bnjm2000,Assigned specific asset ETR5W#15 to event 60
2025/09/29 15:36:52,bnjm2000,Assigned specific asset ETR5W#16 to event 60
2025/09/29 15:36:53,bnjm2000,Assigned specific asset ETR5W#17 to event 60
2025/09/29 15:36:55,bnjm2000,Assigned specific asset ETR5W#18 to event 60
2025/09/29 15:36:56,bnjm2000,Assigned specific asset ETR5W#19 to event 60
2025/09/29 15:36:57,bnjm2000,Assigned specific asset ETR5W#20 to event 60
2025/09/29 15:40:47,bnjm2000,Added 2x L-Acoustics Syva model to event 66 (total: 2)
2025/09/29 15:40:48,bnjm2000,Added 2x L-Acoustics Syva Low model to event 66 (total: 2)
2025/09/29 15:40:55,bnjm2000,Added 2x L-Acoustics SB18 model to event 66 (total: 2)
2025/09/29 15:41:07,bnjm2000,Added 3x L-Acoustics LA4X model to event 66 (total: 3)
2025/09/29 15:41:14,bnjm2000,Added 2x EV EVOLVE 50 model to event 66 (total: 2)
2025/09/29 15:41:21,bnjm2000,Added 2x Pioneer CDJ3000 model to event 66 (total: 2)
2025/09/29 15:41:27,bnjm2000,Added 1x Yamaha DM3 model to event 66 (total: 1)
2025/09/29 15:41:40,bnjm2000,Added 1x Yamaha QL5 model to event 66 (total: 1)
2025/09/29 15:42:03,bnjm2000,Added 1x Sennheiser Base Station model to event 66 (total: 1)
2025/09/29 15:42:08,bnjm2000,Added 5x Sennheiser SEK(UHF) model to event 66 (total: 5)
2025/09/29 15:43:25,bnjm2000,Added 2x Pioneer CDJ3000 model to event 54 (total: 2)
2025/09/29 15:43:40,bnjm2000,Assigned asset [LOAN]Pioneer DJM S11 to event 54 (unprepared)
2025/09/29 15:43:58,bnjm2000,Added 1x Shure ULXD1 model to event 66 (total: 1)
2025/09/29 15:44:04,bnjm2000,Added 1x DPA 4099 model to event 66 (total: 1)
2025/09/29 15:44:08,bnjm2000,Added 1x DPA DAD 6010 model to event 66 (total: 1)
2025/09/29 15:45:24,bnjm2000,Removed DPA 4099 model from event 66
2025/09/29 15:45:24,bnjm2000,Added 6x DPA 4099 model to event 66 (total: 6)
2025/09/29 15:45:40,bnjm2000,Added 4x DPA DAD 6001 model to event 66 (total: 4)
2025/09/29 15:45:59,bnjm2000,Assigned asset [MISC]DPA saxaphone clip to event 66 (unprepared)
2025/09/29 15:46:40,bnjm2000,Assigned asset [MISC]DPA violin clip;4 to event 66 (unprepared)
2025/09/29 15:46:47,bnjm2000,Assigned asset [MISC]DPA cello clip to event 66 (unprepared)
2025/09/29 15:48:45,bnjm2000,Added 1x Sennheiser DAD(UHF) model to event 66 (total: 1)
2025/09/29 15:48:52,bnjm2000,Added 10x Sennheiser BA70 model to event 66 (total: 10)
2025/09/29 15:49:48,bnjm2000,Removed Audio Tecnica AT8668 model from event 54
2025/09/29 15:49:48,bnjm2000,Added 2x Audio Tecnica AT8668 model to event 54 (total: 2)
2025/09/29 15:55:33,bnjm2000,Added 4x EV EVOLVE 50 model to event 67 (total: 4)
2025/09/29 16:08:46,bnjm2000,Added 2x Interspace Industries PCBB3 model to event 68 (total: 2)
2025/09/29 16:08:50,bnjm2000,Added 1x Apple IPAD model to event 68 (total: 1)
2025/09/29 16:09:00,bnjm2000,Added 1x Apple IPAD model to event 63 (total: 1)
2025/09/29 16:22:58,bnjm2000,Removed Astera Pixel Brick model from event 54
2025/09/30 15:31:33,admin,User admin logged in via web interface
2025/09/30 15:31:58,admin,Added 12x Ayrton Diablo Profile model to event 63 (total: 12)
2025/09/30 15:31:59,admin,Added 1x Ayrton Diablo (W.DMX) model to event 63 (total: 1)
2025/09/30 15:32:38,admin,Added 16x Astera Pixel Brick model to event 63 (total: 16)
2025/09/30 15:32:43,admin,Added 8x Astera Titan Tube model to event 63 (total: 8)
2025/09/30 15:33:10,admin,Added 1x Avolites Tiger Touch 2 model to event 66 (total: 1)
2025/09/30 15:33:15,admin,Added 1x Avolites Quartz model to event 66 (total: 1)
2025/09/30 15:33:30,admin,Added 4x Ayrton Diablo (W.DMX) model to event 66 (total: 4)
