AssetID,Brand,ModelNumber,SerialNumber,Description,DateOfPurchase,DateAdded,DateModified,ChangeHistory,IsMissing,IsOOC,IsDegraded,IsDisposed,IsBulk,Quantity,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
LINUS10#54,Coda,Linus 10,7101242,Amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS10#55,Coda,Linus 10,7101433,Amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS10#56,Coda,Linus 10,7101434,Amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS10#57,Coda,Linus 10,7101289,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""977799c0151006aef6c6d6cc"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Screen buang"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#58,Coda,Linus 10,7101374,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""5983927062af859ecd43698d"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Cannot power on"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#59,Coda,Linus 10,7101270,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""119d6a288d0a9204f94b2f96"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Screen buang"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#60,Coda,Linus 10,7101445,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""214f7140d8329922c5c84049"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Cannot power on"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#61,Coda,Linus 10,7101255,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""cee7ea395ed43da3882f6eaf"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Screen buang"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#62,Coda,Linus 10,7101420,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""99bcc2baaadabf67d54d737c"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Screen buang"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#63,Coda,Linus 10,7101457,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""a24af5a20096b698920b34e5"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Cannot power on"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#64,Coda,Linus 10,7101440,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""3cbe270637536125c400d55a"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Cannot power on"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#65,Coda,Linus 10,7101241,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""e58b90e3c0ba6bc0845ce4ec"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Cannot power on"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#66,Coda,Linus 10,7101186,Amplifier,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""3f68cf6f68147f7a5a83529d"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Linet Input Buang"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#67,Coda,Linus 10,7101246,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""0a8ae2bf252c144ee48b1eed"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Cannot power on"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#68,Coda,Linus 10,7101372,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""0bceee4b15efb2227e480bdd"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Cannot power on"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#69,Coda,Linus 10,7101243,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""67dbabe25a3d2f5b98fb48c1"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Scroll Knob Buang"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#70,Coda,Linus 10,7101452,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""a0b672b28ee46f7f3acfd8ec"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Cannot power on"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#71,Coda,Linus 10,7101266,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""5412e74e67f4939f1744b150"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Cannot power on, then powers on"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#72,Coda,Linus 10,7101450,Amplifier,,2026-06-25T00:00:00,,,True,False,False,False,False,1,,AX,Store,
LINUS10#73,Coda,Linus 10,7101410,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""913339f869127f2deeb823e0"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Buang for a long time"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#74,Coda,Linus 10,7100958,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""c0f0d0b2b7ab6c34b5736ea7"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Buang for a long time"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#75,Coda,Linus 10,7101378,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""fe45bcdc3271b4c7b9fa5dfa"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Buang for a long time"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#76,Coda,Linus 10,7101190,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""280daf55c701118269db82a1"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Buang for a long time"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#77,Coda,Linus 10,7100960,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""59ad1d6dafea42e152a82038"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Buang for a long time"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS10#78,Coda,Linus 10,18060605,Amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""49a3c6dc8590c99ed1b4a495"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Linus 10-C. Belongs to Longhair"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#01,Coda,Linus 14D,17030871,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""b2de694f0d103b3df9360985"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Mute light not working CH3"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#02,Coda,Linus 14D,17030852,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#03,Coda,Linus 14D,17030843,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""633ba09579f8a0ed1be977d0"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Mute light not working CH3"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#04,Coda,Linus 14D,17030861,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#05,Coda,Linus 14D,17030878,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#06,Coda,Linus 14D,17030883,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""e36f043432f591c13cceda72"",""date"":""2026/01/01"",""user"":""emily"",""description"":""sensor light not working CH4"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#07,Coda,Linus 14D,17030886,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""487398b0f29c16d9995f48e3"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Mute light not working CH3"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#08,Coda,Linus 14D,17030863,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""cd6aaae426cee91eae869194"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Mute light not working CH1,2,3"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#09,Coda,Linus 14D,17030854,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""4de7dca7e291b0c178b8c2cb"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Mute light not working CH3"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#10,Coda,Linus 14D,17030874,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""0ec83532e1a3657b0c024c2f"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Signal Light Buang Channel 1 + Amp Ch1&2 Buang"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#11,Coda,Linus 14D,17030872,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""fe1adc50032430b4aa4af2d4"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Amp CH3,4 Buang + Screen Buang"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#12,Coda,Linus 14D,17030881,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""d50bf522c0ec955ee1b2358d"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Sensor Buang Channel 3"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#13,Coda,Linus 14D,17030873,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#14,Coda,Linus 14D,17030877,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#15,Coda,Linus 14D,17030862,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#16,Coda,Linus 14D,17030875,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""c12965e0520252e69018f320"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Mute Light Buang CH 2"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#17,Coda,Linus 14D,17030890,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#18,Coda,Linus 14D,17030876,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,True,False,False,False,1,,AX,Store,
LINUS14D#19,Coda,Linus 14D,19031569,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#20,Coda,Linus 14D,19030284,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#21,Coda,Linus 14D,17030864,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""4e3339b894dd1dc1b568fcee"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Mute Light Buang CH 2,3"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#22,Coda,Linus 14D,17030879,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#23,Coda,Linus 14D,17030860,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,True,False,False,1,"[{""id"":""910717ae0821131327d3a520"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Mute light not working CH3"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""degraded"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#24,Coda,Linus 14D,17030866,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#25,Coda,Linus 14D,19031738,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#26,Coda,Linus 14D,19031575,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#27,Coda,Linus 14D,19031844,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#28,Coda,Linus 14D,19031717,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#29,Coda,Linus 14D,19031739,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#30,Coda,Linus 14D,19031578,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#31,Coda,Linus 14D,19031571,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#32,Coda,Linus 14D,19031745,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#33,Coda,Linus 14D,19031570,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#34,Coda,Linus 14D,19031586,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS14D#35,Coda,Linus 14D,19031582,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""535232551534932fcc4143c4"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Amp Error-1"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS14D#36,Coda,Linus 14D,19031580,4x 3500W channel DSP networkable amplifier and comparator,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#01,Coda,Linus 12C,20191000,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#02,Coda,Linus 12C,20191003,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#03,Coda,Linus 12C,20191265,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#04,Coda,Linus 12C,20191008,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#05,Coda,Linus 12C,20191001,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#06,Coda,Linus 12C,20191007,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#07,Coda,Linus 12C,20191261,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#08,Coda,Linus 12C,21091006,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#09,Coda,Linus 12C,21090989,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#10,Coda,Linus 12C,21090995,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#11,Coda,Linus 12C,21091002,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#12,Coda,Linus 12C,21090993,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#13,Coda,Linus 12C,21090999,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#14,Coda,Linus 12C,20191005,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,True,False,False,False,1,"[{""id"":""b0214807d0afea3afcfad6ee"",""date"":""2026/01/01"",""user"":""emily"",""description"":""Amp Error 1"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,
LINUS12C#15,Coda,Linus 12C,21090997,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#16,Coda,Linus 12C,21090988,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#17,Coda,Linus 12C,21090992,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#18,Coda,Linus 12C,21090996,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#19,Coda,Linus 12C,21090998,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINUS12C#20,Coda,Linus 12C,21090963,4x 3000W channel DSP networkable amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETMASTER#01,Coda,LiNET Master,153052,Coda bridge,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETMASTER#02,Coda,LiNET Master,153055,Coda bridge,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETMASTER#03,Coda,LiNET Master,153015,Coda bridge,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETMASTER#04,Coda,LiNET Master,153057,Coda bridge,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETMASTER#05,Coda,LiNET Master,153050,Coda bridge,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETMASTER#06,Coda,LiNET Master,153046,Coda bridge,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETMASTER#07,Coda,LiNET Master,153109,Coda bridge,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETSWITCH#01,Coda,LiNET Switch,154060,intelligent distribution amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETSWITCH#02,Coda,LiNET Switch,154057,intelligent distribution amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETSWITCH#03,Coda,LiNET Switch,154061,intelligent distribution amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETSWITCH#04,Coda,LiNET Switch,154056,intelligent distribution amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETSWITCH#05,Coda,LiNET Switch,154050,intelligent distribution amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
LINETSWITCH#06,Coda,LiNET Switch,154047,intelligent distribution amplifier,,2026-06-25T00:00:00,,,False,False,False,False,False,1,,AX,Store,
